symbol,size,price,timestamp
AMH,200,26.03,2019-10-21 15:56:29.646933368
XRX,5,29.965,2019-10-21 15:59:10.494553304
PII,100,91.36,2019-10-21 10:41:42.486014668
CDEV,100,3.175,2019-10-21 15:53:48.881972114
ABT,100,82.45,2019-10-21 09:43:00.000444039
ADM,100,40.345,2019-10-21 15:51:31.290296818
AR,100,2.555,2019-10-21 11:15:31.325115152
TJX,100,59.965,2019-10-21 11:30:49.931830551
BDSI,100,5.275,2019-10-21 14:37:31.166920244
EYE,100,23.16,2019-10-21 13:45:04.808445628
LLY,100,107.885,2019-10-21 15:56:14.508810226
RVLV,100,22.46,2019-10-21 13:51:17.822719771
BKNG,100,2021.82,2019-10-21 15:34:12.562570498
ABT,90,82.16,2019-10-21 14:09:03.500218648
LYV,100,67.895,2019-10-21 10:40:31.673031982
PTON,100,22.29,2019-10-21 13:15:40.775766892
M,8,15.355,2019-10-21 09:57:47.006506082
DUK,100,95.01,2019-10-21 12:05:59.883530123
GOLF,109,27.515,2019-10-21 10:12:17.543588101
MPW,300,20.09,2019-10-21 12:33:40.322276208
SGMS,100,22.645,2019-10-21 12:38:54.777232016
SYF,100,34.735,2019-10-21 10:35:59.820867287
JNJ,1,127.615,2019-10-21 12:33:43.366789098
ADTN,100,9.745,2019-10-21 10:25:01.244613522
RYTM,100,22.76,2019-10-21 10:23:10.976223524
KO,100,54.155,2019-10-21 15:40:12.252806001
BSMX,500,6.92,2019-10-21 15:35:17.178872204
BKLN,100,22.47,2019-10-21 11:19:26.062475806
TPB,100,21.6,2019-10-21 15:57:07.849488483
PDCO,100,17.495,2019-10-21 13:57:50.509116841
GCI,500,10.91,2019-10-21 11:11:33.978664083
CMC,100,18.5,2019-10-21 15:51:15.639037829
CNC,100,46.025,2019-10-21 15:57:07.280664034
PFE,700,36.455,2019-10-21 12:55:03.120921943
ZEN,100,63.84,2019-10-21 15:54:37.320783696
AMRN,100,16.165,2019-10-21 14:15:58.070421146
EMN,1,73.67,2019-10-21 13:12:57.349679816
ATH,464,41.31,2019-10-21 14:52:55.793569287
KMI,100,20.175,2019-10-21 10:20:22.010644566
JBL,100,36.88,2019-10-21 11:12:05.346931453
SLCA,100,7.06,2019-10-21 13:53:44.477503509
STNE,79,34.18,2019-10-21 15:59:39.981257493
EOG,100,64.455,2019-10-21 09:35:26.323807246
RLGY,12,7.98,2019-10-21 10:33:24.711283257
KRE,100,53.995,2019-10-21 15:24:59.498014554
CYRX,100,14.08,2019-10-21 11:26:59.741325036
PTC,100,64.575,2019-10-21 10:01:28.874165795
SKT,1,16.965,2019-10-21 14:19:54.520026447
GILD,100,65.03,2019-10-21 12:23:59.628027090
CYH,100,4.275,2019-10-21 12:23:06.838538318
DISH,1,35.105,2019-10-21 10:05:12.549481661
PINC,100,33.355,2019-10-21 15:11:58.168500222
CSFL,100,24.505,2019-10-21 11:44:30.011652323
OI,1,9.99,2019-10-21 13:55:04.607613084
S,100,6.39,2019-10-21 11:32:15.537788688
KMI,100,20.325,2019-10-21 09:50:50.802232017
DXC,100,27.535,2019-10-21 15:59:44.996152763
AKR,37,29.28,2019-10-21 15:19:23.331324098
CMCSA,13354,45.88,2019-10-21 12:11:38.760082240
APEI,100,21.925,2019-10-21 15:44:00.797405129
FIT,10,4.005,2019-10-21 10:44:11.805042447
PDD,100,33.875,2019-10-21 10:42:51.720285793
EVRG,100,63.66,2019-10-21 10:57:39.182039204
PTEN,20,8.275,2019-10-21 15:46:35.550136155
SCHW,9,40.815,2019-10-21 10:57:34.609361916
MCHP,13,97.145,2019-10-21 14:13:18.169669736
KMI,100,20.13,2019-10-21 15:53:48.424182332
PFE,1,36.48,2019-10-21 15:42:48.089961950
HST,1,16.7,2019-10-21 11:37:49.244125363
VIAB,100,21.965,2019-10-21 10:50:36.113914388
TVTY,7,16.1,2019-10-21 15:25:57.042008315
CRNC,100,16.03,2019-10-21 12:58:35.066735681
CBRL,2,160.27,2019-10-21 12:52:37.959623005
TEVA,1,7.985,2019-10-21 14:49:46.698081730
GLW,100,29.825,2019-10-21 09:51:04.726217278
COUP,100,124.385,2019-10-21 09:39:41.325490516
GDXJ,100,36.48,2019-10-21 12:26:04.083831828
IPG,100,20.66,2019-10-21 13:17:00.349245483
AVX,100,16.395,2019-10-21 15:51:03.104836243
MO,100,45.405,2019-10-21 15:00:53.883475299
V,1,176.495,2019-10-21 15:00:21.428202251
ATNX,100,9.76,2019-10-21 12:47:44.715995258
LSI,100,108.125,2019-10-21 10:58:13.455674874
TRV,100,141.595,2019-10-21 09:47:58.194170625
CONE,544,76.66,2019-10-21 13:50:57.053628510
CVS,100,66.2,2019-10-21 14:06:22.006155521
NKE,2,95.86,2019-10-21 10:14:43.809815374
BERY,120,39.615,2019-10-21 15:45:47.680539360
MMP,100,64.785,2019-10-21 15:47:02.074705235
ACP^,1000,0.17,2019-10-21 09:36:37.872498322
XRT,7,43.375,2019-10-21 09:51:47.820481281
MCRN,200,16.655,2019-10-21 12:45:48.650830421
SGMO,100,8.455,2019-10-21 15:53:28.282737046
MSFT,13,137.8,2019-10-21 12:36:27.822592780
MS-G,21,25.495,2019-10-21 11:30:01.537446797
SYMC,100,23.0,2019-10-21 09:36:23.002899406
ASUR,10,8.375,2019-10-21 15:53:47.069131488
DUST,800,8.105,2019-10-21 12:24:47.774292452
HBAN,111,14.305,2019-10-21 15:03:39.717282548
ABBV,1,77.435,2019-10-21 13:01:26.295829740
EBS,2,54.8,2019-10-21 10:51:37.020979147
BNGO,100,1.04,2019-10-21 15:14:55.600862853
WFC,100,50.255,2019-10-21 10:53:06.538712210
IIIV,100,19.675,2019-10-21 12:40:38.818104488
EVR,1,77.93,2019-10-21 10:32:32.026412703
GILD,1,65.03,2019-10-21 10:12:54.155143695
TAL,100,39.12,2019-10-21 15:52:50.234516057
XLB,21,57.465,2019-10-21 13:42:02.102615962
STLD,100,29.23,2019-10-21 10:38:24.981753756
SE,100,27.255,2019-10-21 15:33:09.884118635
XOG,300,2.075,2019-10-21 13:22:52.064558171
TPH,100,16.245,2019-10-21 09:57:06.653929960
LXP,100,10.695,2019-10-21 15:26:46.144778056
INMD,100,27.4,2019-10-21 15:48:53.794787587
WORK,458,22.57,2019-10-21 11:14:39.488893911
CHH,100,86.96,2019-10-21 15:58:22.150244353
COUP,100,125.42,2019-10-21 10:06:18.211278567
ZEN,100,64.31,2019-10-21 13:55:04.178150577
OGE,100,42.94,2019-10-21 15:55:53.300252989
KBH,17,36.88,2019-10-21 10:41:57.137605926
NTAP,100,53.98,2019-10-21 10:07:04.132745166
TLND,10,35.965,2019-10-21 10:44:42.392057550
AXP,200,118.985,2019-10-21 15:24:02.274569395
PGR,100,70.05,2019-10-21 14:22:45.450549248
WORK,100,22.2,2019-10-21 10:49:16.674464495
INFY,423,9.35,2019-10-21 10:06:26.098647177
MDLZ,8,53.54,2019-10-21 15:51:35.945526956
AMD,100,32.17,2019-10-21 13:04:24.329866017
COG,71,18.1,2019-10-21 13:06:10.673445595
CVRS,2,4.275,2019-10-21 10:20:04.922698760
XLF,900,28.395,2019-10-21 09:50:44.329953494
MRTN,100,21.55,2019-10-21 10:33:08.885802003
RH,100,185.475,2019-10-21 09:53:23.152628143
TECD,10,126.095,2019-10-21 14:59:28.144280627
DHR,33,138.04,2019-10-21 15:55:00.089110044
CTL,400,12.54,2019-10-21 11:50:43.615282518
QIWI,100,17.9,2019-10-21 14:20:55.694996566
EEFT,66,146.49,2019-10-21 14:18:38.921319075
HPP,1,33.82,2019-10-21 13:18:57.042749731
RCL,100,112.19,2019-10-21 15:32:17.321231027
GKOS,100,63.385,2019-10-21 14:50:37.179351341
AVYA,400,12.425,2019-10-21 15:55:20.916091968
MGY,4,10.35,2019-10-21 13:28:47.479340673
KMB,100,138.775,2019-10-21 15:14:03.539517498
OXY,99,40.61,2019-10-21 09:55:55.905344921
BRO,100,36.63,2019-10-21 15:55:17.255538578
LB,100,16.73,2019-10-21 10:56:12.645777034
CFG,100,35.84,2019-10-21 11:15:10.904239771
TAL,25,38.97,2019-10-21 10:51:11.671118222
HAL,100,19.48,2019-10-21 15:17:05.021729556
PAA,100,19.515,2019-10-21 12:57:01.587823767
COUP,400,125.7,2019-10-21 09:37:41.040776514
CSX,200,70.495,2019-10-21 14:02:08.933591924
MFGP,100,13.245,2019-10-21 11:35:34.746686387
COTY,100,11.525,2019-10-21 13:01:53.332816146
TR,100,34.24,2019-10-21 15:49:58.983135834
JD,100,30.74,2019-10-21 10:56:15.630725083
RCL,100,112.365,2019-10-21 13:07:23.974235401
W,1,110.17,2019-10-21 10:16:32.899455880
GE,100,8.8,2019-10-21 14:42:53.739281074
WELL,70,91.755,2019-10-21 14:05:03.585038743
GDS,400,41.15,2019-10-21 11:22:11.622807882
AXS,100,63.55,2019-10-21 15:18:42.279221356
PLAY,100,40.975,2019-10-21 15:42:29.700876600
VLY,100,11.635,2019-10-21 13:21:00.881662860
TERP,93,17.08,2019-10-21 15:37:19.911252201
BEAT,6,39.74,2019-10-21 15:57:46.418356088
FHB,1,28.015,2019-10-21 12:49:42.311728443
MCHI,360,58.43,2019-10-21 15:54:00.613949734
WFC,7,50.415,2019-10-21 12:08:53.623302603
EMR,1,69.65,2019-10-21 09:58:24.126419956
THO,1,59.3,2019-10-21 13:57:03.532523591
SGEN,50,101.07,2019-10-21 09:53:53.273067340
IONS,1,54.91,2019-10-21 14:04:18.213757499
PANW,5,211.24,2019-10-21 11:39:53.274700885
WAL,200,49.13,2019-10-21 11:53:23.835998432
NTNX,100,27.35,2019-10-21 15:30:23.478552363
T,1,38.38,2019-10-21 12:57:22.398999314
XLU,100,63.915,2019-10-21 14:25:34.558130374
CDEV,300,3.125,2019-10-21 15:16:14.897892433
KO,100,54.215,2019-10-21 15:43:04.795830597
TNET,300,59.455,2019-10-21 15:57:55.695076566
HPE,16,16.275,2019-10-21 13:40:20.839564111
ALGN,20,209.99,2019-10-21 15:49:42.357671326
CTRE,100,24.07,2019-10-21 11:18:41.300810948
AYX,100,93.12,2019-10-21 15:47:07.459450633
NFLX,100,273.15,2019-10-21 10:00:08.270467212
ONB,100,18.06,2019-10-21 12:23:51.568283736
JNJ,100,128.135,2019-10-21 15:54:12.053884146
SRCI,100,3.375,2019-10-21 13:25:20.418624263
RDN,400,24.37,2019-10-21 09:36:54.286208723
LPX,100,27.5,2019-10-21 12:03:19.464810674
GLW,100,30.105,2019-10-21 12:24:13.450727957
AFL,300,52.885,2019-10-21 15:50:51.895342163
WMT,1,119.51,2019-10-21 14:46:21.714398194
PH,100,183.19,2019-10-21 15:28:42.126703465
ISBC,100,12.225,2019-10-21 15:10:27.541743690
TME,26,13.755,2019-10-21 10:25:47.546145952
BE,200,2.935,2019-10-21 12:37:16.030933198
UBA,60,24.16,2019-10-21 12:26:03.537919393
NVDA,100,193.185,2019-10-21 10:16:28.180067301
MXL,10,22.615,2019-10-21 15:57:44.077739381
MRK,100,84.56,2019-10-21 14:43:04.781223169
IRBT,100,56.16,2019-10-21 12:55:48.424435400
GPK,100,15.04,2019-10-21 09:57:49.213406588
SYK,100,215.02,2019-10-21 15:59:40.294130476
PAC,100,101.03,2019-10-21 15:40:28.079447560
CLB,93,41.74,2019-10-21 10:03:43.683044587
IIVI,100,32.2,2019-10-21 15:49:35.547273395
ETRN,20,15.05,2019-10-21 10:07:45.385904862
EFA,100,66.715,2019-10-21 10:32:32.464808487
PE,100,15.575,2019-10-21 15:21:17.731089107
AMGN,2,201.945,2019-10-21 13:14:04.535441207
XRX,100,29.945,2019-10-21 15:56:13.137545854
KO,1,54.345,2019-10-21 10:24:41.357010270
EA,51,96.45,2019-10-21 13:49:54.760079223
ATUS,100,29.3,2019-10-21 13:36:13.438135459
LAD,619,134.045,2019-10-21 14:40:14.088791874
VIRT,100,17.2,2019-10-21 11:34:31.645090882
DVA,100,59.36,2019-10-21 11:13:19.621767677
EDU,100,115.095,2019-10-21 13:48:01.927592020
TPR,100,26.19,2019-10-21 15:44:44.308050585
NYT,81,29.64,2019-10-21 11:00:26.454695775
APTV,4,89.255,2019-10-21 09:53:09.226827244
NEM,800,38.205,2019-10-21 11:05:42.955423825
BTI,100,34.69,2019-10-21 10:27:56.782653215
EWC,100,28.74,2019-10-21 10:08:23.994617170
BAC,700,31.035,2019-10-21 15:53:46.081922336
GILD,17,65.17,2019-10-21 15:58:55.331761814
TXN,100,130.54,2019-10-21 11:56:48.190260783
TSLA,100,252.98,2019-10-21 14:03:24.134454406
RTIX,100,2.64,2019-10-21 13:57:56.929260567
BX,100,49.185,2019-10-21 10:38:07.990870953
SWTX,5,20.7,2019-10-21 15:48:52.410009845
CWK,200,18.45,2019-10-21 10:30:12.790144205
URBN,100,28.07,2019-10-21 14:47:35.232936690
LQD,600,126.86,2019-10-21 15:37:54.367097874
GM,100,36.055,2019-10-21 12:21:11.526481621
QGEN,200,28.125,2019-10-21 15:10:56.208293689
GLW,100,29.995,2019-10-21 14:20:59.131250149
SNAP,20,14.575,2019-10-21 15:59:08.425289878
BMY,300,52.895,2019-10-21 12:19:03.353391209
JPM,100,123.54,2019-10-21 15:53:16.548486295
VZ,166,60.765,2019-10-21 14:54:45.781645386
RTN,106,202.025,2019-10-21 10:26:24.317152926
PINS,100,26.34,2019-10-21 11:22:02.856213189
CDEV,400,3.125,2019-10-21 15:17:43.470712380
SBUX,1,86.15,2019-10-21 10:56:35.679642660
NFLX,21,277.54,2019-10-21 15:30:18.298076843
GM,100,36.435,2019-10-21 09:55:44.358831493
T,100,38.275,2019-10-21 15:49:00.107987663
INFY,100,9.04,2019-10-21 11:24:54.124122847
CL,100,68.215,2019-10-21 10:56:11.494628795
GLW,100,29.845,2019-10-21 10:33:49.760094186
CMA,20,66.0,2019-10-21 11:39:06.016472472
ROST,200,112.75,2019-10-21 09:33:55.769869583
MTUM,100,118.75,2019-10-21 12:57:19.265421404
BEN,10,27.43,2019-10-21 10:45:03.729388273
KEY,100,18.165,2019-10-21 10:10:49.217939811
IGMS,100,19.0,2019-10-21 14:44:51.807419977
NJR,100,43.845,2019-10-21 10:11:10.460136053
TCBI,100,55.52,2019-10-21 11:28:37.647046555
TAC,100,6.02,2019-10-21 09:36:20.756134095
LOW,6,111.94,2019-10-21 15:57:26.011461932
GM,100,35.98,2019-10-21 12:41:29.979867969
ZTS,2,127.455,2019-10-21 09:40:24.004981723
Z,7,33.345,2019-10-21 15:28:58.269124860
DUST,100,7.795,2019-10-21 10:52:08.500596577
NTRA,100,39.91,2019-10-21 10:39:44.242348735
AMD,319,31.86,2019-10-21 10:34:05.394549100
DOW,14,47.79,2019-10-21 14:47:49.443846426
OI,100,10.045,2019-10-21 11:43:23.445302674
HZNP,200,27.46,2019-10-21 09:55:38.681913588
KNX,5,36.82,2019-10-21 15:57:37.390460403
LVS,1,57.745,2019-10-21 13:29:55.309344114
ALDR,100,19.02,2019-10-21 11:08:54.080438433
NOMD,100,19.36,2019-10-21 15:50:25.013999052
OII,100,13.395,2019-10-21 10:42:02.899628363
INFY,100,9.24,2019-10-21 15:02:04.760126950
KMT,900,29.74,2019-10-21 09:46:22.226541889
KDP,100,27.445,2019-10-21 15:51:07.575130966
MET,100,46.66,2019-10-21 15:35:49.072828974
NAVI,10,12.02,2019-10-21 12:19:45.698322786
MT,20,15.06,2019-10-21 11:37:04.889207930
ENLC,100,6.915,2019-10-21 13:01:26.878656639
INMD,20,26.505,2019-10-21 11:44:57.552480093
NUAN,300,15.685,2019-10-21 15:51:39.738062662
ALNY,300,85.725,2019-10-21 11:09:03.090454649
OXY,100,40.595,2019-10-21 12:04:40.921960025
LSTR,35,114.04,2019-10-21 11:08:34.014389438
PEB,117,26.615,2019-10-21 12:14:00.895398560
STT,200,65.225,2019-10-21 13:13:05.009026345
CELG,100,103.39,2019-10-21 15:55:00.323358029
PFE,700,36.485,2019-10-21 15:30:41.971016721
HOG,100,37.1,2019-10-21 15:18:35.301371013
FDX,200,153.8,2019-10-21 12:57:14.414734540
MPC,100,65.82,2019-10-21 09:55:08.451025783
NOV,2100,20.71,2019-10-21 10:47:04.327015233
UBER,100,31.395,2019-10-21 14:30:15.953701337
INFY,400,9.06,2019-10-21 11:32:40.494455512
XLP,100,60.895,2019-10-21 14:55:59.976547673
GTLS,300,57.33,2019-10-21 10:49:17.006591443
T,700,38.275,2019-10-21 15:49:02.684715570
EPC,1,32.89,2019-10-21 15:59:40.760078036
OEC,100,16.565,2019-10-21 14:55:43.220923129
TOWN,2,28.035,2019-10-21 15:59:44.070748066
MTH,100,76.27,2019-10-21 11:22:29.492881423
BABA,1,172.92,2019-10-21 10:01:30.681066860
LB,1,16.655,2019-10-21 15:43:24.372621675
GE,1,8.825,2019-10-21 13:54:43.515807566
HGV,100,34.67,2019-10-21 14:06:13.583132483
STLD,100,29.845,2019-10-21 09:58:03.958095695
VNO,1,62.88,2019-10-21 11:34:11.634853297
NOV,100,20.755,2019-10-21 13:30:51.381984871
AMX,1,16.085,2019-10-21 10:55:13.706222971
GNMK,100,5.785,2019-10-21 15:57:21.942339404
HAL,100,19.425,2019-10-21 10:06:05.913174794
EEM,100,42.23,2019-10-21 13:58:32.356939016
FIXX,85,13.65,2019-10-21 15:35:49.265009675
VSLR,1,6.95,2019-10-21 13:53:32.642400463
JNJ,1,128.04,2019-10-21 11:03:08.713413894
CZR,100,12.06,2019-10-21 09:52:27.419567711
MPW,100,20.225,2019-10-21 14:44:26.415610424
CRY,100,24.04,2019-10-21 14:28:50.011661890
FOMX,900,3.255,2019-10-21 15:54:45.276577731
ECOM,100,9.39,2019-10-21 15:48:36.344783159
LQD,100,126.885,2019-10-21 12:13:42.617267047
CWEN,200,19.93,2019-10-21 10:13:38.601203401
AMD,100,32.135,2019-10-21 14:18:59.130503155
LPG,200,12.005,2019-10-21 15:50:00.582827909
EQT,100,9.725,2019-10-21 09:39:17.070704760
CTSH,100,60.47,2019-10-21 10:54:03.882811077
MGLN,100,62.13,2019-10-21 13:56:58.392082580
BYND,100,110.77,2019-10-21 11:02:37.117820996
ACN,200,186.38,2019-10-21 12:11:51.088166682
MRK,1,84.225,2019-10-21 10:02:40.322721884
ASH,6,77.695,2019-10-21 12:52:03.501916105
BABA,2,172.815,2019-10-21 09:55:05.847260068
AIG,2,54.665,2019-10-21 14:59:40.601001953
SYF,100,35.015,2019-10-21 11:46:01.802082069
C,100,71.815,2019-10-21 15:56:19.978121355
CSTM,5,14.485,2019-10-21 12:19:35.215558222
IEMG,100,50.775,2019-10-21 14:10:52.479646292
DERM,100,7.53,2019-10-21 13:18:42.283176257
HPE,100,16.09,2019-10-21 10:05:22.422686844
WFC,3,50.305,2019-10-21 13:26:00.763649397
DXC,7,27.81,2019-10-21 12:34:57.006621847
EXLS,200,65.935,2019-10-21 10:54:05.481309287
LOW,4,112.73,2019-10-21 10:49:08.312108374
INFY,100,9.25,2019-10-21 15:11:15.150177316
JD,200,30.895,2019-10-21 13:35:26.196393896
SEIC,2,59.03,2019-10-21 10:50:35.170613872
XRT,100,43.235,2019-10-21 11:16:25.658191321
JAG,100,6.79,2019-10-21 09:37:15.025899934
AMD,100,32.09,2019-10-21 12:11:15.004051420
SVMK,100,17.59,2019-10-21 15:57:47.313206876
CL,100,68.105,2019-10-21 11:35:41.389882541
CNX,200,7.155,2019-10-21 14:55:01.910952582
WM,1,116.855,2019-10-21 11:15:02.400421432
ZS,50,42.42,2019-10-21 14:04:04.249705172
DXC,100,27.61,2019-10-21 15:47:53.942475659
ZGNX,1,42.81,2019-10-21 12:51:55.451831151
AVA,100,48.165,2019-10-21 13:28:29.482656124
URGN,10,22.3,2019-10-21 15:36:55.270953926
FRME,6,38.275,2019-10-21 15:58:04.247328677
SO,11,61.385,2019-10-21 10:28:37.076021897
SRTY,622,22.68,2019-10-21 09:29:35.573162915
BBBY,190,13.065,2019-10-21 15:56:07.770971934
HYG,200,87.13,2019-10-21 13:45:43.620495600
BRK.B,100,210.93,2019-10-21 09:38:56.311396661
OMF,25,36.85,2019-10-21 10:55:55.008909806
AYX,100,94.24,2019-10-21 10:47:49.729725006
DXC,100,27.085,2019-10-21 10:17:03.779600541
HPQ,200,17.15,2019-10-21 13:27:47.557933287
ETRN,8,15.01,2019-10-21 11:59:28.246105678
NLSN,100,20.995,2019-10-21 14:23:44.858846020
INFY,500,9.3,2019-10-21 09:49:48.645040579
LAUR,100,15.65,2019-10-21 13:34:46.259207576
INXN,5,84.955,2019-10-21 15:25:49.350875643
JBLU,100,17.4,2019-10-21 10:05:31.246128546
WMT,100,119.755,2019-10-21 15:56:56.506809589
SID,100,3.2,2019-10-21 10:29:20.337827554
CVET,1000,10.22,2019-10-21 13:02:31.057195401
EXAS,100,94.895,2019-10-21 11:44:20.350327612
SON,71,58.11,2019-10-21 12:14:50.742527168
VZ,100,60.725,2019-10-21 15:53:23.458699626
URBN,100,28.075,2019-10-21 14:20:25.224770416
TROX,300,8.52,2019-10-21 10:03:07.770420996
HEAR,100,11.51,2019-10-21 10:25:49.688740844
PDCE,100,21.34,2019-10-21 09:56:02.425450290
VOYA,4,53.96,2019-10-21 15:58:10.222387136
MTB,100,153.02,2019-10-21 10:18:15.833933803
HPE,100,16.305,2019-10-21 12:05:11.740441844
RF,100,15.975,2019-10-21 09:35:09.220882455
HAL,100,19.585,2019-10-21 14:58:19.008277077
WMT,1,119.445,2019-10-21 10:21:18.308830073
FRT,50,139.525,2019-10-21 15:54:11.907136855
MSFT,30,137.615,2019-10-21 11:38:27.298991443
SWCH,149,14.755,2019-10-21 15:58:11.235157394
CHK,100,1.34,2019-10-21 15:47:44.771975218
BABA,1,172.46,2019-10-21 10:23:38.825624076
SYRS,10,6.46,2019-10-21 15:50:45.321316540
AJG,2,90.02,2019-10-21 11:55:58.518540138
CUZ,7,37.515,2019-10-21 13:59:55.311008172
PRU,33,90.97,2019-10-21 09:48:00.653846325
CPE,100,3.87,2019-10-21 09:33:44.427759650
CVRS,2,4.275,2019-10-21 10:19:59.281751411
TME,300,13.995,2019-10-21 13:01:08.036810733
AAON,100,47.99,2019-10-21 10:48:56.568194494
TXN,100,130.205,2019-10-21 10:34:18.118279256
KOS,100,5.575,2019-10-21 10:46:23.867316865
QGEN,100,27.855,2019-10-21 12:34:14.927836946
REG,10,68.93,2019-10-21 11:43:38.139658994
SPY,1,299.985,2019-10-21 15:31:30.721056308
NTNX,100,27.39,2019-10-21 15:13:29.293671018
SLM,312,9.005,2019-10-21 15:57:02.553346411
USB,9,56.165,2019-10-21 11:44:45.576991487
PTEN,60,8.315,2019-10-21 14:31:40.724710561
SPOT,100,119.515,2019-10-21 10:52:23.493485881
BNGO,7200,1.0036,2019-10-21 11:45:06.193261190
RJF,5,84.185,2019-10-21 15:46:08.342480334
IWD,100,128.8,2019-10-21 12:19:53.439412289
HAL,130,19.495,2019-10-21 15:42:41.709844750
BFAM,2,149.965,2019-10-21 12:15:36.417847888
SQ,193,61.19,2019-10-21 12:36:01.023396713
BX,200,49.23,2019-10-21 13:45:23.044369728
IP,100,42.305,2019-10-21 15:55:04.716513402
ENDP,100,4.525,2019-10-21 14:43:43.381715724
MS,100,44.685,2019-10-21 10:19:08.169964702
HR,100,34.055,2019-10-21 15:15:10.049254441
VLO,100,93.355,2019-10-21 14:15:32.271782068
KTOS,100,19.385,2019-10-21 14:54:25.341231895
KO,1,53.835,2019-10-21 13:12:30.792940697
MPC,100,65.41,2019-10-21 11:14:22.477603427
FRAC,6,5.12,2019-10-21 13:50:45.971023045
BA,50,327.05,2019-10-21 09:32:11.593627463
NATI,1,40.975,2019-10-21 15:46:06.124469812
MDR,100,2.445,2019-10-21 10:26:45.943847010
BHP,200,48.29,2019-10-21 10:40:24.345426198
LLNW,100,4.105,2019-10-21 15:48:55.582296086
ECA,200,4.045,2019-10-21 15:51:16.137176249
ECA,200,4.045,2019-10-21 15:43:28.993920548
SID,200,3.225,2019-10-21 11:06:04.456638796
DAL,100,54.93,2019-10-21 13:31:33.336193124
HAL,58,19.455,2019-10-21 15:12:41.490450623
STNE,9,34.12,2019-10-21 14:15:19.687316189
PAG,100,47.98,2019-10-21 15:47:04.208209154
TEVA,200,8.715,2019-10-21 14:18:43.878795930
BBT,100,53.11,2019-10-21 10:44:49.338204563
GILD,100,65.18,2019-10-21 11:01:12.775269821
AVA,100,48.01,2019-10-21 13:59:01.592280402
FL,100,45.2,2019-10-21 15:57:17.518235049
BMY,6,52.875,2019-10-21 10:43:29.228140747
BIG,200,20.455,2019-10-21 11:49:51.623954340
PAGS,2,38.8,2019-10-21 14:41:51.770905099
COG,100,18.295,2019-10-21 15:55:40.610843647
ORI,100,24.035,2019-10-21 15:22:45.739861866
XLV,29,92.015,2019-10-21 14:12:16.655509029
XLU,100,63.895,2019-10-21 10:30:10.735558873
MGM,200,27.935,2019-10-21 15:48:51.581176735
IVZ,100,16.205,2019-10-21 10:25:16.373631150
GOLD,100,16.815,2019-10-21 15:54:38.870553177
LYB,100,88.08,2019-10-21 15:49:01.718337806
NKTR,200,17.71,2019-10-21 15:42:28.984417552
VZ,100,60.755,2019-10-21 14:29:18.990645856
UHS,100,145.76,2019-10-21 15:41:29.890806421
BURL,50,196.8,2019-10-21 11:01:15.012033043
ATVI,100,55.585,2019-10-21 15:56:23.517250345
GWW,29,315.9,2019-10-21 15:01:40.014922161
AMAT,100,52.42,2019-10-21 09:36:32.731392754
SLB,9,32.47,2019-10-21 09:34:23.308550702
SMTC,76,50.77,2019-10-21 11:16:48.987948992
WLL,100,6.68,2019-10-21 15:51:10.389151368
NVS,100,86.59,2019-10-21 10:29:23.101905263
HALO,122,15.33,2019-10-21 15:34:15.444985745
BABA,3,172.83,2019-10-21 09:55:08.524982923
AA,700,20.73,2019-10-21 15:02:41.892578569
UMPQ,10,16.325,2019-10-21 15:49:55.016043126
FTNT,100,76.36,2019-10-21 10:57:52.922871279
FOMX,100,3.295,2019-10-21 09:34:34.168966743
KIM,155,21.155,2019-10-21 15:44:18.107153770
TER,100,60.17,2019-10-21 14:43:14.545504574
FAST,100,36.73,2019-10-21 15:53:35.338118520
BK,303,45.82,2019-10-21 15:40:43.607539798
PTEN,100,8.295,2019-10-21 15:39:42.453289347
AJG,1,89.89,2019-10-21 10:14:59.625096542
HASI,100,29.205,2019-10-21 14:05:24.684319315
MDR,600,2.04,2019-10-21 12:36:28.380854651
AAPL,100,239.95,2019-10-21 10:20:02.537387214
TME,10,13.965,2019-10-21 12:33:42.418852301
QQQ,100,193.05,2019-10-21 09:39:07.459837677
CF,37,47.12,2019-10-21 10:23:17.071149483
JCI,27,42.57,2019-10-21 13:11:24.400706502
SON,100,58.385,2019-10-21 11:40:57.486966030
CPRT,100,83.515,2019-10-21 15:49:10.744640826
QCOM,1,78.89,2019-10-21 14:51:09.927981253
IWM,92,154.18,2019-10-21 15:45:11.026538922
FIVE,4,132.3,2019-10-21 13:08:03.537109037
JNJ,2,128.095,2019-10-21 10:26:59.562496957
HUM,20,287.01,2019-10-21 15:25:53.933130232
FOXA,100,32.7,2019-10-21 15:55:49.434257349
HWC,44,39.63,2019-10-21 14:24:43.430709390
WMT,1,119.215,2019-10-21 12:14:37.338664512
TWLO,200,106.355,2019-10-21 12:40:39.650728710
LW,8,76.68,2019-10-21 12:16:03.919950771
HUM,3,288.05,2019-10-21 15:50:01.512780797
DAKT,100,7.27,2019-10-21 11:17:53.656291243
SHV,1150,110.635,2019-10-21 10:28:08.512961892
BKR,100,21.76,2019-10-21 10:45:16.067495129
FII,1,32.02,2019-10-21 14:59:12.667906807
GMS,200,30.46,2019-10-21 11:59:59.501546131
BSX,3,38.81,2019-10-21 10:27:41.833110228
Z,1,33.15,2019-10-21 12:47:19.491223824
CSTL,1,19.28,2019-10-21 12:30:41.940501108
